,ecologie,economie,education,immigration,sante,securite_defense,date
4182,1,0,0,0,0,0,2022-01-22 07:19:19+00:00
4181,0,0,1,0,0,0,2022-01-22 08:12:01+00:00
4180,1,0,0,0,0,0,2022-01-22 10:48:08+00:00
4179,0,0,1,0,0,0,2022-01-22 10:48:54+00:00
4178,0,0,1,0,0,0,2022-01-22 13:38:29+00:00
4177,0,1,0,0,0,0,2022-01-22 14:26:19+00:00
4176,1,0,0,0,0,0,2022-01-22 14:47:12+00:00
4175,0,0,1,0,0,0,2022-01-22 14:49:34+00:00
4174,0,1,0,0,0,0,2022-01-22 15:18:54+00:00
4173,1,0,0,0,0,0,2022-01-22 15:19:01+00:00
4172,0,0,1,0,0,0,2022-01-22 15:30:02+00:00
4171,0,0,1,0,0,0,2022-01-22 15:37:14+00:00
4170,0,0,1,0,0,0,2022-01-22 15:38:28+00:00
4169,1,0,0,0,0,0,2022-01-22 15:45:01+00:00
4168,1,0,0,0,0,0,2022-01-22 15:46:34+00:00
4167,1,0,0,0,0,0,2022-01-22 16:55:47+00:00
4166,1,0,0,0,0,0,2022-01-22 18:43:41+00:00
4165,0,0,0,0,0,1,2022-01-22 18:45:59+00:00
4164,1,0,0,0,0,0,2022-01-22 18:52:30+00:00
4163,1,0,0,0,0,0,2022-01-22 19:37:33+00:00
4162,1,0,0,0,0,0,2022-01-22 21:15:45+00:00
4161,0,0,1,0,0,0,2022-01-23 07:00:21+00:00
4160,0,0,1,0,0,0,2022-01-23 07:03:43+00:00
4159,0,1,0,0,0,0,2022-01-23 08:06:11+00:00
4158,0,0,1,0,0,0,2022-01-23 10:10:29+00:00
4157,0,0,1,0,0,0,2022-01-23 10:53:47+00:00
4156,0,0,0,1,0,0,2022-01-23 11:18:40+00:00
4155,0,0,1,0,0,0,2022-01-23 11:23:07+00:00
4154,1,0,0,0,0,0,2022-01-23 12:28:11+00:00
4153,0,0,0,0,0,1,2022-01-23 12:51:52+00:00
4152,0,0,1,0,0,0,2022-01-23 13:05:18+00:00
4151,0,1,0,0,0,0,2022-01-23 13:13:21+00:00
4150,0,1,0,0,0,0,2022-01-23 14:50:54+00:00
4149,0,0,1,0,0,0,2022-01-23 15:33:54+00:00
4148,0,0,0,0,0,1,2022-01-23 16:11:45+00:00
4147,0,0,1,0,0,0,2022-01-23 17:56:23+00:00
4146,0,1,0,0,0,0,2022-01-23 19:00:04+00:00
4145,0,0,0,0,0,1,2022-01-23 19:21:12+00:00
4144,1,0,0,0,0,0,2022-01-23 19:41:49+00:00
4143,1,0,0,0,0,0,2022-01-23 19:54:48+00:00
4142,1,0,0,0,0,0,2022-01-24 07:16:22+00:00
4141,0,1,0,0,0,0,2022-01-24 07:18:00+00:00
4140,0,0,0,0,0,1,2022-01-24 07:39:23+00:00
4139,0,0,1,0,0,0,2022-01-24 09:15:35+00:00
4138,0,1,0,0,0,0,2022-01-24 10:07:20+00:00
4137,0,0,1,0,0,0,2022-01-24 10:33:58+00:00
4136,0,0,1,0,0,0,2022-01-24 10:33:59+00:00
4135,1,0,0,0,0,0,2022-01-24 10:39:55+00:00
4134,1,0,0,0,0,0,2022-01-24 10:51:28+00:00
4133,0,0,0,0,0,1,2022-01-24 10:55:47+00:00
4132,0,1,0,0,0,0,2022-01-24 11:15:22+00:00
4131,0,0,0,0,1,0,2022-01-24 13:34:08+00:00
4130,1,0,0,0,0,0,2022-01-24 15:46:30+00:00
4129,1,0,0,0,0,0,2022-01-24 17:04:45+00:00
4128,1,0,0,0,0,0,2022-01-24 17:45:30+00:00
4127,0,1,0,0,0,0,2022-01-24 18:20:10+00:00
4126,0,0,1,0,0,0,2022-01-24 18:43:44+00:00
4125,0,0,0,0,0,1,2022-01-24 18:51:22+00:00
4124,1,0,0,0,0,0,2022-01-24 19:08:39+00:00
4123,0,0,0,0,0,1,2022-01-24 19:57:49+00:00
4122,0,1,0,0,0,0,2022-01-24 20:00:42+00:00
4121,0,0,1,0,0,0,2022-01-24 20:21:17+00:00
4120,1,0,0,0,0,0,2022-01-24 21:12:36+00:00
4119,0,1,0,0,0,0,2022-01-24 21:18:01+00:00
4118,0,0,0,0,0,1,2022-01-24 21:57:10+00:00
4117,1,0,0,0,0,0,2022-01-24 23:15:59+00:00
4116,0,0,1,0,0,0,2022-01-24 23:22:44+00:00
4115,0,0,0,0,1,0,2022-01-25 00:26:46+00:00
4114,0,0,0,1,0,0,2022-01-25 00:51:06+00:00
4113,1,0,0,0,0,0,2022-01-25 02:40:31+00:00
4112,0,0,0,0,1,0,2022-01-25 05:00:33+00:00
4111,0,0,1,0,0,0,2022-01-25 07:31:51+00:00
4110,0,0,0,0,0,1,2022-01-25 08:08:50+00:00
4109,0,1,0,0,0,0,2022-01-25 10:21:22+00:00
4108,1,0,0,0,0,0,2022-01-25 10:40:20+00:00
4107,1,0,0,0,0,0,2022-01-25 11:27:47+00:00
4106,0,0,1,0,0,0,2022-01-25 11:38:25+00:00
4105,0,1,0,0,0,0,2022-01-25 13:54:28+00:00
4104,0,1,0,0,0,0,2022-01-25 14:30:19+00:00
4103,0,1,0,0,0,0,2022-01-25 15:05:40+00:00
4102,0,1,0,0,0,0,2022-01-25 15:25:00+00:00
4101,0,1,0,0,0,0,2022-01-25 16:29:12+00:00
4100,0,1,0,0,0,0,2022-01-25 16:45:00+00:00
4099,0,1,0,0,0,0,2022-01-25 16:48:39+00:00
4098,0,1,0,0,0,0,2022-01-25 17:41:13+00:00
4097,0,1,0,0,0,0,2022-01-25 18:38:27+00:00
4096,0,0,0,0,1,0,2022-01-25 18:47:59+00:00
4095,0,1,0,0,0,0,2022-01-25 19:46:18+00:00
4094,1,0,0,0,0,0,2022-01-25 21:19:20+00:00
4093,0,0,0,0,0,1,2022-01-26 01:02:59+00:00
4092,0,0,1,0,0,0,2022-01-26 01:55:24+00:00
4091,0,1,0,0,0,0,2022-01-26 06:42:06+00:00
4090,0,1,0,0,0,0,2022-01-26 06:46:09+00:00
4089,0,1,0,0,0,0,2022-01-26 06:46:37+00:00
4088,0,1,0,0,0,0,2022-01-26 06:50:53+00:00
4087,0,0,1,0,0,0,2022-01-26 06:53:20+00:00
4086,0,1,0,0,0,0,2022-01-26 06:55:19+00:00
4085,0,0,0,0,0,1,2022-01-26 06:57:22+00:00
4084,0,0,0,0,0,1,2022-01-26 07:47:01+00:00
4083,0,1,0,0,0,0,2022-01-26 10:17:29+00:00
4082,0,0,0,0,0,1,2022-01-26 10:36:42+00:00
4081,1,0,0,0,0,0,2022-01-26 10:52:00+00:00
4080,0,0,0,1,0,0,2022-01-26 11:01:03+00:00
4079,0,0,1,0,0,0,2022-01-26 11:23:47+00:00
4078,0,0,0,0,0,1,2022-01-26 12:14:11+00:00
4077,0,0,0,0,0,1,2022-01-26 12:51:57+00:00
4076,0,0,0,0,0,1,2022-01-26 14:49:30+00:00
4075,0,1,0,0,0,0,2022-01-26 14:50:33+00:00
4074,0,0,1,0,0,0,2022-01-26 15:02:05+00:00
4073,0,0,0,0,0,1,2022-01-26 15:29:22+00:00
4072,1,0,0,0,0,0,2022-01-26 16:33:33+00:00
4071,0,0,1,0,0,0,2022-01-26 16:43:07+00:00
4070,0,0,1,0,0,0,2022-01-26 16:54:57+00:00
4069,0,0,0,0,0,1,2022-01-26 18:06:22+00:00
4068,0,0,0,0,0,1,2022-01-26 18:40:45+00:00
4067,0,0,0,0,0,1,2022-01-26 18:48:46+00:00
4066,0,0,0,0,0,1,2022-01-26 18:54:44+00:00
4065,0,0,0,0,0,1,2022-01-26 18:59:24+00:00
4064,0,0,0,0,0,1,2022-01-26 19:20:27+00:00
4063,1,0,0,0,0,0,2022-01-26 19:25:28+00:00
4062,0,0,0,0,0,1,2022-01-26 19:33:29+00:00
4061,0,0,1,0,0,0,2022-01-26 19:41:33+00:00
4060,0,1,0,0,0,0,2022-01-26 19:52:29+00:00
4059,1,0,0,0,0,0,2022-01-26 19:55:21+00:00
4058,0,1,0,0,0,0,2022-01-26 20:39:21+00:00
4057,0,1,0,0,0,0,2022-01-26 20:41:44+00:00
4056,0,0,1,0,0,0,2022-01-26 21:28:54+00:00
4055,0,0,0,0,0,1,2022-01-26 22:08:11+00:00
4054,0,1,0,0,0,0,2022-01-26 22:30:59+00:00
4053,0,0,1,0,0,0,2022-01-26 22:39:02+00:00
4052,1,0,0,0,0,0,2022-01-26 23:31:00+00:00
4051,0,0,0,0,0,1,2022-01-27 03:10:10+00:00
4050,0,0,0,0,1,0,2022-01-27 05:36:43+00:00
4049,1,0,0,0,0,0,2022-01-27 06:24:12+00:00
4048,0,1,0,0,0,0,2022-01-27 06:46:05+00:00
4047,0,0,1,0,0,0,2022-01-27 07:08:18+00:00
4046,1,0,0,0,0,0,2022-01-27 08:03:58+00:00
4045,1,0,0,0,0,0,2022-01-27 09:01:20+00:00
4044,0,1,0,0,0,0,2022-01-27 09:36:26+00:00
4043,1,0,0,0,0,0,2022-01-27 10:16:38+00:00
4042,0,1,0,0,0,0,2022-01-27 10:45:22+00:00
4041,0,0,0,0,0,1,2022-01-27 10:50:35+00:00
4040,1,0,0,0,0,0,2022-01-27 10:51:21+00:00
4039,0,1,0,0,0,0,2022-01-27 11:37:28+00:00
4038,0,1,0,0,0,0,2022-01-27 12:28:24+00:00
4037,0,1,0,0,0,0,2022-01-27 12:54:39+00:00
4036,0,0,0,0,0,1,2022-01-27 13:26:46+00:00
4035,0,0,1,0,0,0,2022-01-27 14:33:28+00:00
4034,0,0,0,0,1,0,2022-01-27 15:05:04+00:00
4033,1,0,0,0,0,0,2022-01-27 15:57:14+00:00
4032,0,0,0,1,0,0,2022-01-27 16:01:35+00:00
4031,0,1,0,0,0,0,2022-01-27 16:16:57+00:00
4030,0,0,1,0,0,0,2022-01-27 17:23:22+00:00
4029,0,0,1,0,0,0,2022-01-27 18:19:36+00:00
4028,0,0,0,0,1,0,2022-01-27 18:32:16+00:00
4027,0,1,0,0,0,0,2022-01-28 02:08:25+00:00
4026,1,0,0,0,0,0,2022-01-28 07:04:55+00:00
4025,0,0,1,0,0,0,2022-01-28 08:01:33+00:00
4024,0,0,0,0,0,1,2022-01-28 08:13:32+00:00
4023,1,0,0,0,0,0,2022-01-28 08:40:28+00:00
4022,0,1,0,0,0,0,2022-01-28 09:06:18+00:00
4021,0,0,0,0,0,1,2022-01-28 09:32:12+00:00
4020,0,0,0,0,0,1,2022-01-28 10:14:42+00:00
4019,0,0,0,1,0,0,2022-01-28 10:23:08+00:00
4018,0,0,0,0,0,1,2022-01-28 11:22:09+00:00
4017,0,1,0,0,0,0,2022-01-28 12:56:04+00:00
4016,0,0,0,0,0,1,2022-01-28 13:21:09+00:00
4015,0,0,0,0,0,1,2022-01-28 16:02:51+00:00
4014,0,0,1,0,0,0,2022-01-28 16:23:42+00:00
4013,0,0,1,0,0,0,2022-01-28 17:22:48+00:00
4012,1,0,0,0,0,0,2022-01-28 20:49:14+00:00
4011,1,0,0,0,0,0,2022-01-28 20:56:02+00:00
4010,0,1,0,0,0,0,2022-01-28 21:28:19+00:00
4009,0,0,0,1,0,0,2022-01-28 21:30:02+00:00
4008,1,0,0,0,0,0,2022-01-28 21:30:53+00:00
4007,1,0,0,0,0,0,2022-01-28 22:39:01+00:00
4006,1,0,0,0,0,0,2022-01-28 23:08:04+00:00
4005,1,0,0,0,0,0,2022-01-29 06:26:29+00:00
4004,0,0,0,0,0,1,2022-01-29 07:28:18+00:00
4003,0,0,0,0,0,1,2022-01-29 09:29:01+00:00
4002,0,0,0,1,0,0,2022-01-29 12:58:34+00:00
4001,0,1,0,0,0,0,2022-01-29 13:24:49+00:00
4000,0,0,0,0,0,1,2022-01-29 13:39:57+00:00
3999,0,1,0,0,0,0,2022-01-29 13:47:30+00:00
3998,0,0,1,0,0,0,2022-01-29 16:30:08+00:00
3997,0,0,1,0,0,0,2022-01-29 16:37:41+00:00
3996,0,0,1,0,0,0,2022-01-29 17:17:56+00:00
3995,0,0,0,0,0,1,2022-01-29 18:28:29+00:00
3994,0,0,1,0,0,0,2022-01-29 19:39:19+00:00
3993,1,0,0,0,0,0,2022-01-29 20:05:43+00:00
3992,0,1,0,0,0,0,2022-01-29 20:46:20+00:00
3991,0,0,0,0,1,0,2022-01-30 00:02:36+00:00
3990,0,0,0,0,1,0,2022-01-30 03:58:48+00:00
3989,0,1,0,0,0,0,2022-01-30 04:32:20+00:00
3988,0,1,0,0,0,0,2022-01-30 07:31:53+00:00
3987,0,1,0,0,0,0,2022-01-30 07:41:07+00:00
3986,0,1,0,0,0,0,2022-01-30 07:45:02+00:00
3985,0,0,1,0,0,0,2022-01-30 08:49:37+00:00
3984,0,0,1,0,0,0,2022-01-30 09:07:59+00:00
3983,0,0,1,0,0,0,2022-01-30 09:39:35+00:00
3982,1,0,0,0,0,0,2022-01-30 12:55:32+00:00
3981,1,0,0,0,0,0,2022-01-30 13:25:44+00:00
3980,0,0,0,0,0,1,2022-01-30 13:53:14+00:00
3979,0,0,0,0,0,1,2022-01-30 18:20:51+00:00
3978,0,0,1,0,0,0,2022-01-30 18:33:23+00:00
3977,0,0,0,1,0,0,2022-01-30 19:10:20+00:00
3976,0,0,0,0,0,1,2022-01-30 19:52:44+00:00
3975,0,0,0,0,0,1,2022-01-30 21:15:29+00:00
3974,0,1,0,0,0,0,2022-01-31 03:16:16+00:00
3973,0,0,0,0,0,1,2022-01-31 05:26:35+00:00
3972,0,0,0,0,0,1,2022-01-31 07:00:54+00:00
3971,1,0,0,0,0,0,2022-01-31 07:42:56+00:00
3970,1,0,0,0,0,0,2022-01-31 07:53:55+00:00
3969,1,0,0,0,0,0,2022-01-31 08:01:04+00:00
3968,0,0,0,1,0,0,2022-01-31 08:10:43+00:00
3967,0,0,1,0,0,0,2022-01-31 08:55:36+00:00
3966,0,0,1,0,0,0,2022-01-31 09:29:41+00:00
3965,0,1,0,0,0,0,2022-01-31 09:40:52+00:00
3964,0,0,0,0,0,1,2022-01-31 12:00:43+00:00
3963,0,0,1,0,0,0,2022-01-31 12:07:59+00:00
3962,1,0,0,0,0,0,2022-01-31 12:29:11+00:00
3961,1,0,0,0,0,0,2022-01-31 13:52:13+00:00
3960,0,0,1,0,0,0,2022-01-31 15:52:30+00:00
3959,1,0,0,0,0,0,2022-01-31 16:16:12+00:00
3958,0,1,0,0,0,0,2022-01-31 17:16:01+00:00
3957,0,0,0,0,1,0,2022-01-31 17:40:14+00:00
3956,0,1,0,0,0,0,2022-01-31 17:59:54+00:00
3955,0,0,1,0,0,0,2022-01-31 18:37:47+00:00
3954,0,0,1,0,0,0,2022-01-31 18:44:12+00:00
3953,0,0,1,0,0,0,2022-01-31 18:47:03+00:00
3952,0,1,0,0,0,0,2022-01-31 18:53:11+00:00
3951,0,1,0,0,0,0,2022-01-31 19:09:08+00:00
3950,0,1,0,0,0,0,2022-01-31 19:20:35+00:00
3949,0,0,0,0,0,1,2022-01-31 19:23:11+00:00
3948,0,1,0,0,0,0,2022-01-31 20:37:15+00:00
3947,1,0,0,0,0,0,2022-01-31 20:40:39+00:00
3946,0,0,1,0,0,0,2022-01-31 21:22:55+00:00
3945,0,0,1,0,0,0,2022-01-31 22:51:14+00:00
3944,0,1,0,0,0,0,2022-02-01 00:24:57+00:00
3943,1,0,0,0,0,0,2022-02-01 00:54:04+00:00
3942,1,0,0,0,0,0,2022-02-01 07:34:05+00:00
3941,0,0,1,0,0,0,2022-02-01 08:28:39+00:00
3940,0,0,0,0,0,1,2022-02-01 09:12:58+00:00
3939,0,0,1,0,0,0,2022-02-01 09:31:12+00:00
3938,0,1,0,0,0,0,2022-02-01 10:20:18+00:00
3937,0,0,0,0,1,0,2022-02-01 11:43:55+00:00
3936,0,1,0,0,0,0,2022-02-01 12:08:56+00:00
3935,0,1,0,0,0,0,2022-02-01 12:30:15+00:00
3934,0,0,0,0,1,0,2022-02-01 13:53:28+00:00
3933,0,0,1,0,0,0,2022-02-01 14:38:55+00:00
3932,0,0,1,0,0,0,2022-02-01 15:50:40+00:00
3931,1,0,0,0,0,0,2022-02-01 16:48:58+00:00
3930,1,0,0,0,0,0,2022-02-01 16:57:45+00:00
3929,0,0,0,0,1,0,2022-02-01 17:20:22+00:00
3928,0,0,1,0,0,0,2022-02-01 17:20:33+00:00
3927,1,0,0,0,0,0,2022-02-01 17:30:42+00:00
3926,0,0,0,0,0,1,2022-02-01 17:35:47+00:00
3925,0,0,1,0,0,0,2022-02-01 17:39:02+00:00
3924,0,0,1,0,0,0,2022-02-01 17:51:15+00:00
3923,0,0,1,0,0,0,2022-02-01 18:27:13+00:00
3922,1,0,0,0,0,0,2022-02-01 18:37:11+00:00
3921,1,0,0,0,0,0,2022-02-01 18:45:42+00:00
3920,0,0,1,0,0,0,2022-02-01 18:54:22+00:00
3919,0,0,0,0,1,0,2022-02-01 19:04:28+00:00
3918,0,0,1,0,0,0,2022-02-01 19:07:00+00:00
3917,0,0,0,0,0,1,2022-02-01 19:08:13+00:00
3916,0,0,0,0,0,1,2022-02-01 19:12:36+00:00
3915,0,0,1,0,0,0,2022-02-01 19:15:12+00:00
3914,1,0,0,0,0,0,2022-02-01 19:34:29+00:00
3913,0,1,0,0,0,0,2022-02-01 19:38:40+00:00
3912,0,1,0,0,0,0,2022-02-01 19:38:45+00:00
3911,1,0,0,0,0,0,2022-02-01 19:44:28+00:00
3910,0,0,0,0,0,1,2022-02-01 20:20:56+00:00
3909,0,0,1,0,0,0,2022-02-01 20:26:58+00:00
3908,0,0,1,0,0,0,2022-02-01 20:46:30+00:00
3907,1,0,0,0,0,0,2022-02-01 20:49:13+00:00
3906,1,0,0,0,0,0,2022-02-01 21:00:07+00:00
3905,0,0,0,1,0,0,2022-02-01 22:15:37+00:00
3904,0,1,0,0,0,0,2022-02-01 22:50:13+00:00
3903,0,0,0,0,1,0,2022-02-01 23:18:10+00:00
3902,0,0,0,1,0,0,2022-02-01 23:39:37+00:00
3901,0,0,0,0,0,1,2022-02-01 23:41:07+00:00
3900,0,0,0,0,0,1,2022-02-02 00:15:53+00:00
3899,0,1,0,0,0,0,2022-02-02 01:27:49+00:00
3898,0,1,0,0,0,0,2022-02-02 03:16:11+00:00
3897,1,0,0,0,0,0,2022-02-02 04:28:23+00:00
3896,1,0,0,0,0,0,2022-02-02 04:38:29+00:00
3895,0,1,0,0,0,0,2022-02-02 05:57:22+00:00
3894,1,0,0,0,0,0,2022-02-02 06:10:22+00:00
3893,0,1,0,0,0,0,2022-02-02 06:17:49+00:00
3892,0,0,0,0,1,0,2022-02-02 07:34:13+00:00
3891,0,1,0,0,0,0,2022-02-02 07:40:14+00:00
3890,0,0,1,0,0,0,2022-02-02 07:41:31+00:00
3889,1,0,0,0,0,0,2022-02-02 08:10:26+00:00
3888,1,0,0,0,0,0,2022-02-02 08:27:30+00:00
3887,0,1,0,0,0,0,2022-02-02 08:28:34+00:00
3886,0,0,0,1,0,0,2022-02-02 08:28:56+00:00
3885,0,0,0,0,0,1,2022-02-02 08:29:30+00:00
3884,0,0,1,0,0,0,2022-02-02 08:35:07+00:00
3883,0,1,0,0,0,0,2022-02-02 08:36:58+00:00
3882,1,0,0,0,0,0,2022-02-02 08:42:08+00:00
3881,0,1,0,0,0,0,2022-02-02 08:47:19+00:00
3880,0,1,0,0,0,0,2022-02-02 08:49:40+00:00
3879,1,0,0,0,0,0,2022-02-02 08:53:09+00:00
3878,0,0,0,0,0,1,2022-02-02 09:09:50+00:00
3877,0,0,0,0,0,1,2022-02-02 09:30:16+00:00
3876,0,1,0,0,0,0,2022-02-02 09:36:53+00:00
3875,1,0,0,0,0,0,2022-02-02 09:41:13+00:00
3874,1,0,0,0,0,0,2022-02-02 09:42:42+00:00
3873,1,0,0,0,0,0,2022-02-02 09:51:33+00:00
3872,0,0,1,0,0,0,2022-02-02 10:05:24+00:00
3871,0,0,0,0,0,1,2022-02-02 10:06:03+00:00
3870,0,1,0,0,0,0,2022-02-02 10:14:28+00:00
3869,0,0,1,0,0,0,2022-02-02 10:20:26+00:00
3868,0,1,0,0,0,0,2022-02-02 10:38:27+00:00
3867,0,0,1,0,0,0,2022-02-02 10:38:54+00:00
3866,1,0,0,0,0,0,2022-02-02 10:44:54+00:00
3865,0,0,0,0,0,1,2022-02-02 10:45:50+00:00
3864,0,0,0,1,0,0,2022-02-02 10:53:22+00:00
3863,0,0,1,0,0,0,2022-02-02 10:57:30+00:00
3862,1,0,0,0,0,0,2022-02-02 11:17:14+00:00
3861,1,0,0,0,0,0,2022-02-02 11:20:19+00:00
3860,0,0,1,0,0,0,2022-02-02 11:26:31+00:00
3859,0,0,1,0,0,0,2022-02-02 11:32:00+00:00
3858,0,0,1,0,0,0,2022-02-02 11:49:28+00:00
3857,0,1,0,0,0,0,2022-02-02 12:00:48+00:00
3856,0,0,1,0,0,0,2022-02-02 12:10:08+00:00
3855,1,0,0,0,0,0,2022-02-02 12:12:47+00:00
3854,0,0,0,0,0,1,2022-02-02 12:19:05+00:00
3853,1,0,0,0,0,0,2022-02-02 12:23:01+00:00
3852,0,0,0,0,1,0,2022-02-02 12:29:05+00:00
3851,0,0,1,0,0,0,2022-02-02 12:31:04+00:00
3850,1,0,0,0,0,0,2022-02-02 12:50:47+00:00
3849,1,0,0,0,0,0,2022-02-02 13:05:12+00:00
3848,0,1,0,0,0,0,2022-02-02 13:14:50+00:00
3847,0,0,0,0,0,1,2022-02-02 13:23:42+00:00
3846,0,1,0,0,0,0,2022-02-02 13:33:16+00:00
3845,0,0,1,0,0,0,2022-02-02 13:33:50+00:00
3844,0,0,1,0,0,0,2022-02-02 13:54:04+00:00
3843,0,0,1,0,0,0,2022-02-02 14:07:29+00:00
3842,0,0,1,0,0,0,2022-02-02 14:08:06+00:00
3841,0,0,1,0,0,0,2022-02-02 14:24:35+00:00
3840,0,1,0,0,0,0,2022-02-02 14:26:33+00:00
3839,0,0,1,0,0,0,2022-02-02 14:28:17+00:00
3838,1,0,0,0,0,0,2022-02-02 14:29:03+00:00
3837,1,0,0,0,0,0,2022-02-02 14:44:46+00:00
3836,0,0,0,0,1,0,2022-02-02 15:02:20+00:00
3835,0,0,0,1,0,0,2022-02-02 15:24:57+00:00
3834,0,0,1,0,0,0,2022-02-02 15:33:55+00:00
3833,1,0,0,0,0,0,2022-02-02 15:39:32+00:00
3832,0,0,0,0,1,0,2022-02-02 15:41:18+00:00
3831,0,0,1,0,0,0,2022-02-02 15:41:28+00:00
3830,0,0,0,0,0,1,2022-02-02 15:43:01+00:00
3829,0,1,0,0,0,0,2022-02-02 15:44:33+00:00
3828,0,0,0,0,0,1,2022-02-02 15:49:03+00:00
3827,0,0,1,0,0,0,2022-02-02 16:03:37+00:00
3826,0,0,1,0,0,0,2022-02-02 16:37:13+00:00
3825,0,0,1,0,0,0,2022-02-02 16:53:01+00:00
3824,0,0,1,0,0,0,2022-02-02 16:58:08+00:00
3823,0,0,1,0,0,0,2022-02-02 16:58:53+00:00
3822,0,0,1,0,0,0,2022-02-02 16:59:00+00:00
3821,0,0,1,0,0,0,2022-02-02 17:02:35+00:00
3820,0,1,0,0,0,0,2022-02-02 17:12:14+00:00
3819,0,0,0,1,0,0,2022-02-02 17:13:22+00:00
3818,0,0,1,0,0,0,2022-02-02 17:14:09+00:00
3817,1,0,0,0,0,0,2022-02-02 17:19:38+00:00
3816,0,0,1,0,0,0,2022-02-02 17:21:25+00:00
3815,0,0,1,0,0,0,2022-02-02 17:28:38+00:00
3814,0,0,1,0,0,0,2022-02-02 17:31:39+00:00
3813,0,0,1,0,0,0,2022-02-02 17:35:13+00:00
3812,0,0,0,0,0,1,2022-02-02 17:37:29+00:00
3811,0,0,1,0,0,0,2022-02-02 17:39:01+00:00
3810,0,0,1,0,0,0,2022-02-02 17:40:00+00:00
3809,0,0,1,0,0,0,2022-02-02 17:48:59+00:00
3808,0,0,1,0,0,0,2022-02-02 18:00:22+00:00
3807,1,0,0,0,0,0,2022-02-02 18:01:23+00:00
3806,0,1,0,0,0,0,2022-02-02 18:20:55+00:00
3805,0,0,0,0,0,1,2022-02-02 18:22:24+00:00
3804,1,0,0,0,0,0,2022-02-02 18:33:42+00:00
3803,1,0,0,0,0,0,2022-02-02 18:49:41+00:00
3802,1,0,0,0,0,0,2022-02-02 20:44:05+00:00
3801,0,0,1,0,0,0,2022-02-02 22:28:10+00:00
3800,1,0,0,0,0,0,2022-02-03 03:16:00+00:00
3799,0,1,0,0,0,0,2022-02-03 06:57:40+00:00
3798,0,1,0,0,0,0,2022-02-03 06:59:41+00:00
3797,0,0,0,0,0,1,2022-02-03 07:06:00+00:00
3796,0,1,0,0,0,0,2022-02-03 07:16:00+00:00
3795,0,0,0,0,0,1,2022-02-03 07:46:55+00:00
3794,0,0,0,0,0,1,2022-02-03 08:29:08+00:00
3793,1,0,0,0,0,0,2022-02-03 08:31:25+00:00
3792,0,0,1,0,0,0,2022-02-03 08:38:35+00:00
3791,0,0,0,0,0,1,2022-02-03 09:37:24+00:00
3790,0,0,0,0,0,1,2022-02-03 10:41:35+00:00
3789,1,0,0,0,0,0,2022-02-03 10:57:11+00:00
3788,0,0,1,0,0,0,2022-02-03 11:30:27+00:00
3787,1,0,0,0,0,0,2022-02-03 11:38:01+00:00
3786,0,1,0,0,0,0,2022-02-03 12:51:06+00:00
3785,1,0,0,0,0,0,2022-02-03 13:21:55+00:00
3784,0,0,1,0,0,0,2022-02-03 14:28:20+00:00
3783,0,1,0,0,0,0,2022-02-03 15:02:58+00:00
3782,0,0,0,0,0,1,2022-02-03 16:09:45+00:00
3781,0,0,1,0,0,0,2022-02-03 16:27:18+00:00
3780,0,0,0,0,0,1,2022-02-03 16:46:57+00:00
3779,1,0,0,0,0,0,2022-02-03 17:00:23+00:00
3778,0,0,1,0,0,0,2022-02-03 17:04:08+00:00
3777,1,0,0,0,0,0,2022-02-03 17:44:47+00:00
3776,0,0,1,0,0,0,2022-02-03 18:30:17+00:00
3775,0,0,0,0,0,1,2022-02-03 18:31:35+00:00
3774,0,0,0,0,0,1,2022-02-03 18:52:44+00:00
3773,1,0,0,0,0,0,2022-02-03 18:56:37+00:00
3772,0,0,1,0,0,0,2022-02-03 19:31:32+00:00
3771,0,0,0,0,0,1,2022-02-03 20:02:16+00:00
3770,0,0,1,0,0,0,2022-02-03 20:05:48+00:00
3769,1,0,0,0,0,0,2022-02-03 20:31:43+00:00
3768,0,1,0,0,0,0,2022-02-03 20:50:10+00:00
3767,0,0,0,0,0,1,2022-02-03 20:52:17+00:00
3766,0,1,0,0,0,0,2022-02-03 23:47:53+00:00
3765,0,0,0,0,0,1,2022-02-04 00:01:33+00:00
3764,0,0,1,0,0,0,2022-02-04 00:14:06+00:00
3763,0,1,0,0,0,0,2022-02-04 00:14:29+00:00
3762,0,0,0,0,0,1,2022-02-04 04:13:26+00:00
3761,1,0,0,0,0,0,2022-02-04 06:22:07+00:00
3760,1,0,0,0,0,0,2022-02-04 07:07:48+00:00
3759,0,0,0,1,0,0,2022-02-04 07:50:52+00:00
3758,1,0,0,0,0,0,2022-02-04 09:01:28+00:00
3757,0,1,0,0,0,0,2022-02-04 09:11:01+00:00
3756,0,0,1,0,0,0,2022-02-04 09:53:41+00:00
3755,0,0,1,0,0,0,2022-02-04 10:15:20+00:00
3754,1,0,0,0,0,0,2022-02-04 11:31:12+00:00
3753,1,0,0,0,0,0,2022-02-04 11:51:28+00:00
3752,0,0,0,0,1,0,2022-02-04 12:06:02+00:00
3751,0,0,0,0,1,0,2022-02-04 12:24:32+00:00
3750,0,0,1,0,0,0,2022-02-04 12:26:16+00:00
3749,0,1,0,0,0,0,2022-02-04 13:23:34+00:00
3748,0,0,0,0,0,1,2022-02-04 13:57:38+00:00
3747,0,1,0,0,0,0,2022-02-04 13:57:50+00:00
